id_restaurant,restaurant_name,phone,street,building,id_cuisine,id_geography
50058333,"DUNKIN', BASKIN ROBBINS",7187179945,EAST  149 STREET,459,2,20465
50076472,NY BAGEL CAFE & DELI,7183392338,KINGS HIGHWAY,501,2,1062
50070198,CARAVAN,7183757777,MCDONALD AVENUE,1797,66,1253
50092388,QDOBA MEXICAN EATS,7184943408,RICHMOND AVENUE,2335,53,682
41396853,STAND 115,9172843260,EAST  161 STREET,1,2,20988
50076683,KINGSBREW,7183685959,ORIENTAL BOULEVARD,2001,13,389
50048897,GROUND CENTRAL COFFEE COMPANY,2123440237,COENTIES SLIP,2,13,7352
50088548,THE CASTELLO PLAN,9177834812,CORTELYOU ROAD,1213,2,2852
50069736,TRATTORIA ORA,3478652685,ASTORIA BLVD,1801,46,18606
40596359,NEW YORKER HOTEL KITCHEN,2122440719,8 AVENUE,481,2,14934
50066463,Cafe 53,2129746075,AVE OF TH AMER,1301,2,13040
50043710,ZURILEE,7185136084,FLATBUSH AVENUE,755,62,3559
50067941,CARVEL #699,7189874122,HYLAN BOULEVARD,2590,41,225
40737939,STARBUCKS,2126825139,LEXINGTON AVENUE,450,13,15097
41155141,PAULS BAKERY,7183245608,WHITE PLAINS ROAD,4374,7,22982
41684926,THE ORGANIC GRILL,2124777177,1 AVENUE,123,82,10818
50098636,STARBUCKS COFFEE #57601,7187971777,HOYT STREET,45,13,6032
50075556,HOOK & REEL,7183513164,B&C HYLAN BLVD,2590,71,145
50101895,CITY TAMALE,7188587650,WEST   52 STREET,152,76,17119
50105485,OSTERIA BROOKLYN,9292959542,MYRTLE AVENUE,460,58,6435
50090726,PEASANT STOCK,2122547687,ESSEX STREET,88,73,9331
41564907,EVE'S LOUNGE,3474425959,WASHINGTON AVENUE,769,2,4547
50104594,ELI ZABAR MARKET,7037237264,CENTRAL TERMINAL,1,58,18682
50013915,VANILLA CAFE,7185051480,37TH AVE,9918,76,14937
50067464,BLISS BOWL,2127328888,GREENWICH STREET,275,4,8852
50089378,TENDER GREENS,3107801896,6 AVENUE,1065,68,15210
41703549,POPEYES,7185072634,QUEENS BOULEVARD,89-30,17,11938
50055302,THE RAMBLE CAFE,7043284036,HUDSON YARDS,10,13,14965
50093650,DOMINOS,5166038816,DEKALB AVENUE,886,62,6358
50009877,CHIPILO ITALIAN SANDWICH SHOP,2128048183,MULBERRY STREET,48,2,8823
41303086,JUST SALAD,2122441111,MAIDEN LANE,98,67,7688
41482441,GOLDEN MANNA BAKERY,2122748816,BOWERY ST,16,7,8707
50103661,MARIMBA RESTAURANT,9179953512,104TH ST,3909,76,14587
41676306,NOCHE DE MARGARITAS RESTAURANT,2122895195,2 AVENUE,1726,53,19187
50086066,CHICK-FIL-A AT FULTON STREET IN-LINE,2123810780,FULTON STREET,150,17,8150
50086980,THE BREAD FACTORY CAFE - GIO'S PIZZA,2125862221,8 AVENUE,935,2,17939
50100673,HOUSE OF LASAGNA,2128839555,LEXINGTON AVENUE,334,46,14413
41688103,PRESS DINING & BEER ROOM,9176186310,ATLANTIC AVENUE,620,2,5533
41123535,TACO KING,7182178585,BELL BOULEVARD,7306,79,12659
50101530,LITTLE GEORGIA,7186848601,BRIGHTON    6 STREET,3089,7,359
41566492,AU BON PAIN,2127467642,EAST   68 STREET,525,2,18109
50101849,FILIPINO BBQ #31,9294132645,45TH AVE,8202,4,12801
50074862,GREAT WOK 7,2122348086,7 AVENUE,2238,19,20393
50092221,WORTHWILD,3477255711,9 AVENUE,156,2,13335
50096542,SWAY CAFE,3476016854,34TH AVE,4110,68,15741
50103156,IKUMI,9178822734,SULLIVAN STREET,135,58,10720
41395370,CITI FIELD EMPLOYEE CAFETERIA,7185958100,126TH ST & ROOSEVELT AVENUE,000,2,15230
50095222,GOLDING CAFE,2129986498,WASHINGTON SQUARE SOUTH,40,2,11492
40395366,MIKE'S DONUTS,7187456980,5 AVENUE,6822,27,2375
50066219,ROTISSERIE,2129818588,LIBERTY STREET,225,2,8265
40397056,SHARMEL CATERERS,7183273575,EMPIRE AVENUE,728,48,1154
50077370,PASTA FRANCO,3477636995,COLUMBUS AVENUE,508,46,19446
50002583,THE SIMONE,2127728861,EAST   82 STREET,151,33,18951
50041124,FRESH N' HEALTHY,7182910150,JAMAICA AVENUE,162-10,16,7433
50077075,Emma's Torch,2404416326,SMITH STREET,345,2,5186
50045810,TOSCANA 49,2122560190,EAST   49 STREET,143,46,15587
50071108,EMPANADA MAMA,2126989008,9 AVENUE,765,76,17676
50081683,HWABAN,9172612020,WEST   19 STREET,55,50,12541
50042302,MR. RICE CHINESE RESTAURANT,7188160080,WALKER STREET,5,19,2120
41649154,LA COCINA II RESTAURANT,7183870330,MOORE STREET,100,76,7378
50015536,STUDIO 54 THEATRE,2127199393,WEST   54 STREET,254,2,17674
50062573,FLORIAN AT LIRR JCC,7185587610,SUTPHIN BOULEVARD,93-02,2,6936
50104701,THINK COFFEE,7037237264,Terminal B,HH4L-568,58,23056
50092887,HERBALIFE NUTRICION CENTER GUTIERREZ,6465084675,MELROSE AVENUE,624,49,20560
50087268,WAGAMAMA,3329006111,6 AVENUE,1345,4,17270
50065912,Calabrije's Margaritas and Tacos,7184842110,STARR STREET,234,53,7561
50050185,LADY M CONFECTIONS,2015668111,BROADWAY,1178,13,13498
50013528,CARVEL ICE CREAM,7187455200,3 AVENUE,7517,2,2207
50003337,SEASONED VEGAN,2122220092,ST NICHOLAS AVENUE,55,82,19969
50100238,KAN FOODS,3478400866,38TH AVE,14228,58,17057
41398322,ISLAND TASTE RESTAURANT,7185472015,WHITE PLAINS ROAD,4643,16,23013
41197896,BASSO56,2122652610,WEST   56 STREET,234,46,17934
50015891,MIRELI RESTAURANT,9174737593,WESTCHESTER AVENUE,1122,51,20832
41692125,CENTER BAR,2128239482,COLUMBUS CIRCLE,10,2,18232
50015537,PLAYWRIGHTS HORIZONS,2125825472,WEST   42 STREET,416,2,16297
41557786,DUNKIN',7183513653,RICHMOND ROAD,1781,27,570
50072580,Fresh Tortillas Express Tex-Mexican Food,2122423520,VARICK STREET,206,79,11033
50040929,GOOD LUCK CHINESE RESTAURANT,6463406677,48TH AVE,4516,19,12475
41543722,DOMINO'S PIZZA,2127813700,WEST  181 STREET,736,62,21821
50092531,PAN RICO AMBATENO,6465777564,SENECA AVENUE,936,51,6938
50015423,SAMUEL FRIEDMAN THEATRE,2125825472,WEST   47 STREET,261,2,16587
50102881,THE HARRISON,2125759700,BROADWAY,1601,58,16694
50089258,BENNY'S CAFETERIA,2126507034,CONVENT AVENUE,160,13,20606
50017430,Courtyard by Marriott Manhattan Chelsea,2129676000,WEST   30 STREET,135,2,14050
50083897,ANDREA'S II RESTAURANT,3473752375,EAST  165 STREET,239,53,21018
41543951,MABLE'S SMOKEHOUSE AND BANQUET HALL,7182186655,BERRY STREET,44,2,9880
50089234,AU CHEVAL DINER,2242411494,WALKER STREET,79,2,9346
50101553,BLACK FOX COFFEE CO,9177055712,EAST   45 STREET,45,58,15362
50006968,SUBWAY,7184992207,5 AVENUE,525,69,4092
50087425,LOLA TAVERNA,2129949821,AVENUE OF THE AMERICAS,210,36,10801
41673128,PARAISO SALUDABLE,6462437630,90 STREET,37-08,13,14524
41564382,BAREBURGER,2126792273,3 AVENUE,514,37,13648
50033940,DOUBLE TOP CHINA & TORTILLA TACO,7186777300,FLATBUSH AVENUE,1774,19,2004
41583557,MILLE-FEUILLE BAKERY CAFE,2125334698,LAGUARDIA PLACE,552,7,11085
41565544,TANDOOR & CO,7189976800,QUEENS BOULEVARD,95-24,42,11443
50041579,PA-NASH EUROSOUL RESTAURANT & LOUNGE,7189786094,243RD ST,14414,52,3777
41500338,MCDONALD'S,7185263725,JAMAICA AVENUE,15901,37,7316
50056573,8090 Taiwanese Food #24,6466831763,ROOSEVELT AVENUE,133-35,19,16245
50077403,TWISTED MEXICAN GRILL,7182781110,ASTORIA BOULEVARD,18-23,53,18605
50088417,MARY'S COFFEE SHOP,3477206841,DEKALB AVENUE,905,76,6362
50086953,FUEL JUICE BAR,9294073935,BROADWAY,284,69,7934
50046987,PANADERIA MELISSA BAKERY,9178054295,5 AVENUE,6115,7,2760
41362413,AERONUOVA,7186566210,JFK INTERNATIONAL AIRPORT,"",2,23056
50094274,POMP & CIRCUMSTANCE,6318726422,LORIMER STREET,577,52,8659
50037830,CONSTANTINE RESTAURANT AND BAR,9173328878,39 STREET,457,2,3484
50037701,POLYGON,9174150634,VANDERVOORT AVENUE,299,51,8878
41622635,JUST MADE 4 U,7182058107,37 AVENUE,8021,2,14403
50102647,NEW MASTER WONTON,7183368026,60 STREET,2369,58,1453
41478736,EXCLUSIVE PIZZA,2127950550,WEST  181 STREET,810,62,21839
50089878,BON APPETIT,7043285090,WEST   17 STREET,249,2,12742
50101751,Pho Essex Counter,6463694595,DELANCEY STREET,115,58,9406
50045170,KENNEDY CHICKEN PIZZA & KABAB,7188982700,NORTHERN BLVD,8921,17,15761
50096661,KUNG FU TEA,6465256867,KINGS PLZ,5100,4,1262
41026438,"DUNKIN', BASKIN ROBBINS",7186280350,MYRTLE AVENUE,7007,27,7132
50072044,SUSHI ME,7183579999,150TH ST,1418,47,19570
50043236,HI TEA,6468988877,5 AVENUE,5002,13,3155
40608102,KEBAB HOUSE,7182255318,NORTHERN BOULEVARD,25505,81,18584
50104916,taproom 307,2127254766,3 AVENUE,307,58,12443
50102442,SERRANO SALSA,2123040820,BROADWAY,4979,58,22520
40368318,MAGGIES PLACE,2127535757,EAST   47 STREET,21,2,15730
40990997,WENDY'S,2128893899,5 AVENUE,335,37,14072
50071792,PANDA  EXPRESS # 2792,2126780139,BROADWAY,2852,19,20094
50099501,BURGER SUPREME,3365774509,NORTH    3 STREET,103,37,9081
41582839,SUBWAY,7184282177,NORTHERN BOULEVARD,20512,69,16173
50072329,LESLIE'S KITCHEN,3476527194,WILSON AVENUE,109,2,7057
50068737,VERNON GRILLE,7184893142,VERNON BLVD,4820,36,13253
50034366,CARLETON LOUNGE,2128548324,WEST  120 STREET,500,2,20269
50074234,CARMENTAS,7186765003,STARR STREET,50,46,7049
50093644,DOMINO'S,3476442844,LEFFERTS BLVD,8719,62,6885
50044589,BAR AT THE GARDEN,2124656273,PENN PLZ,4,2,14634
50059360,WENDY'S RESTAURANT #108,7185247817,PUTNAM STREET,25,37,119
50041683,MAXIM CHINESE RESTAURANT,7185051305,ROOSEVELT AVE,6812,19,13703
40811162,CARMINE'S,2123622200,BROADWAY,2450,46,19660
50097070,JUNZI KITCHEN,9292263465,VANDAM STREET,30,4,10629
50058394,67 CIAO,7189660300,VETERANS ROAD WEST,2945,4,64
41573305,WOK & ROLL,7187511999,JFK INT'L AIRPORT,0,19,3299
50037279,LILY THAI RESTAURANT,7182187534,GRAND STREET,615,80,8237
41690338,TEA BAR,6463616839,DRIGGS AVENUE,506,13,9306
50008511,DUNKIN',7184741091,BEACH CHANNEL DR,5914,27,735
50093369,FIRST FAMILY PIZZERIA,7187985084,NEREID AVENUE,1840,62,22994
50087318,SUR LA BAIE,7189757787,EMMONS AVENUE,3099,71,498
40539772,BOWLER LAND,7189948700,HOLLERS AVENUE,2417,2,22863
50075270,NEW TONY'S DRAGON 1,7188488989,LIBERTY AVE,10718,19,5538
50069070,KEILLY CHINESE RESTAURANT,7187466796,14TH AVE,13211B,19,19482
50073594,NODA,9147153029,WEST   28 STREET,6,47,13435
41695981,PICO DE GALLO,7186390808,ROOSEVELT AVENUE,82-12,76,14030
41225179,STARBUCKS,2128670928,MADISON AVENUE,340,13,15237
41702804,"DUNKIN', BASKIN ROBBINS",3474920734,14 AVENUE,6502,27,1868
50100706,BLUE BOTTLE COFFEE,5106533394,6 AVENUE,1345,58,17270
50100243,ZONA ROSA TAQUERIA,3472565211,39TH AVE,6021,53,13939
50098312,Enfes NYC,3476367943,WEST   42 STREET,42,68,15276
50099920,CHINA ROYAL,9172831605,65 STREET,1377,19,1915
50095369,JOJU,3322042278,5TH AVE,555,4,15640
50101452,Smoothie/Juice Bar,7043285090,AVENUE OF THE AMERICAS,1111,49,15477
40544528,LE GIGOT,2126273737,CORNELIA STREET,18,33,11568
50019119,FOUNTAIN OF SPA,7184451231,LINDEN PL,3202,49,18205
50094092,LEDA'S,9494782426,WEST   57 STREET,311,11,18115
50073356,ELITE CAFE,7185440307,MAIN ST,7228,48,10519
50081113,VILLAGE CHICKEN & BURGER,2122811060,AMSTERDAM AVENUE,1739,17,20847
50082677,WOO SOHO,2129252364,SPRING STREET,206,50,10447
40553581,BOSTON MARKET,7188240440,EAST TREMONT AVENUE,337185,17,21440
41395384,CITI FIELD WORLD'S FAIR MARKET/STAND 104,7185958100,126 TH ST & ROOSEVELT AVENUE,000,2,15485
50015397,THE BREWERY,7187778007,30 AVENUE,49-18,2,16669
50102226,LUCY'S VIETANAMESE,9175360179,IRVING AVENUE,262,74,6905
50071242,SUBWAY,9178154371,AMSTERDAM AVENUE,971,68,20000
50094928,IMPULSE LOUNGE,6462352922,LIBERTY AVE,12904,2,6040
50073536,RAWSOME TREATS,9175762791,ORCHARD STREET,158,13,9854
50054583,BURGER KING,3473446817,EAST  149 STREET,521,37,20440
41409219,JACOB SOUL FOOD RESTAURANT,2128663663,LENOX AVENUE,373,72,20294
41616408,STARBUCKS,2123437402,WEST BROADWAY,180,13,9297
40819976,DUNKIN',7182247112,NORTHERN BOULEVARD,21920,2,16961
50060914,L' CALA,9179128297,36TH AVE,3302,2,15624
50087877,CROWNSHY,9175777075,PINE STREET,70,58,7634
40887371,JOHNNY PUMPS,7182384005,5 AVENUE,7518,2,2102
40372596,TROPICAL HOUSE BAKING CO.,7187739523,SCHENECTADY AVENUE,267,7,4255
40402717,THE WEBSTER APARTMENTS,2125943966,WEST   34 STREET,419,2,15204
50015023,URBAN  CRAVE,7187514799,JFK INTERNATION AIRPORT,0,2,3299
50090193,SIDE BAR,2159134007,HUDSON YARDS,55,13,15526
50073013,OSHI'S CAFE,3477027694,QUENTIN ROAD,2913,48,1257
41540016,THE EMERSON,3477631310,MYRTLE AVENUE,561,2,6504
50091771,PANORAMA,7185059162,ASTORIA BLVD,8708,51,17620
41590819,GOOD FRIENDS,7182153308,ROCKAWAY BOULEVARD,11000,4,4923
50054690,NEW YORK CHAN CHINESE RESTAURANT,7182720717,NEW LOTS AVENUE,744,19,4082
50054409,KENNEDY FRIED CHICKEN,3475771877,EAST TREMONT AVENUE,249,17,21760
50081641,DUNKIN',9732238527,"MARINE TER, LA GARDIA AIRPORT",N/A,27,23056
50001770,OPUS,2123040043,WEST  202 STREET,417,2,22216
50100456,DOSA DELIGHT,7183971000,73 STREET,35-66,42,14589
50063187,BOSTON MARKET,3477194924,HUGH J GRANT CIRCLE,29,2,21155
50085093,VERDURE VEGAN JAMAICAN RESTAURANT,3476735954,FLATLANDS AVENUE,7804,82,2427
40592566,FRED'S,2125793076,AMSTERDAM AVENUE,476,2,19450
40363426,LEXLER DELI,2126870820,LEXINGTON AVENUE,405,69,14841
50087298,TASTE OF CHINA,7187685555,4 AVENUE,430,19,4367
50066146,PINK FOREST,6462878862,AUSTIN ST,7201,13,9539
50033435,UNTITLED,6466665503,GANSEVOORT STREET,99,2,12478
50033800,CAFE/ 911 MUSEUM,2123128800,GREENWICH STREET,180,13,8227
50074595,METSUYAN BLUE,7185758700,MAIN ST,7208,47,10640
50086930,Ian's Kitchen,3477324256,150TH ST,4017,50,17412
50036647,SOUTHWEST PORCH,2128400324,WEST   40 STREET,41,2,15092
41552593,TARALLUCCI E VINO,2123625454,COLUMBUS AVENUE,475,46,19398
50054134,URBAN KITCHEN,2152383269,EAST FORDHAM ROAD,441,2,22215
50091389,AUNTIE ANNE'S PRETZELS/CARVEL,6463689668,WEST   34 STREET,151,40,14590
40402785,HARMONIE CLUB,2123557400,EAST   60 STREET,4,2,17756
40402756,THE UNIVERSITY CLUB,2125723467,WEST   54 STREET,1,2,16935
50102698,The Marilyn,3105707873,WEST   31 STREET,19,2,13841
41696848,TEADO TEA SHOP,2122267687,HESTER STREET,145D,13,9134
41416621,FIVE GUYS FAMOUS BURGERS AND FRIES,7186312100,HORACE HARDING EXPRESSWAY,254-55,37,17558
50096017,EL CONUCO RESTAURANT,2037023365,SHERMAN AVENUE,65,58,22318
50099969,THE CONSULATE,6467819288,COLUMBUS AVENUE,519,33,19461
50103310,NEW PAPA'S FRIED CHICKEN AND PIZZA,7184215600,CONEY ISLAND AVENUE,1036,58,2271
50072351,95 FUSION TEA ROOM & KITCHEN BAR,3475587763,CHRYSTIE STREET,95,4,9240
50073378,CAFE PHIL,3475297500,TAAFFE PLACE,232,13,6254
40578732,STARBUCKS,2125989651,3 AVENUE,296,13,12395
50105203,"",9293325550,WEST  177 STREET,706,58,21715
50085979,CANAAN SUSHI,2129479298,WEST   29 STREET,154,47,13921
41372022,DON PACO LOPEZ PANADERIA,2128760700,3 AVENUE,2129,7,19871
40379620,DELMONICO'S KITCHEN,2126955220,WEST   36 STREET,207,2,14983
50060316,CONVENE AT ONE WORLD COMMONS,9174851968,WORLD TRADE CTR,1,13,8479
50052875,SCHNIPPERS,2127321700,CHURCH STREET,120,2,8527
50037912,BORINQUENYA DELI RESTAURANT,7185679305,4 AVENUE,5505,51,3078
50086022,HUDSON & CHARLES DINETTE,9296005222,HUDSON STREET,522,2,11883
41103814,FIG & OLIVE,2122074555,LEXINGTON AVENUE,808,52,17664
41142962,STARBUCKS,9175341397,DELANCEY STREET,80,13,9506
50077895,COURTYARD LONG ISLAND CITY/MANHATTAN VIEW,7187860003,QUEENS PLZ N,2915,2,14453
50094650,ISLAND OYSTERS,9172680200,SOUTH STREET,10,71,7093
41616112,NFL-HUDDLE CAFE,2124502352,PARK AVENUE,345,2,16193
50071277,SWEETGREEN,2122780869,BROADWAY,1384,67,14998
50090623,MEXICAN CANTINA,7185244322,VICTORY BOULEVARD,1736,53,1414
50000100,NINTH STREET ESPRESSO,6465594793,EAST   56 STREET,109,2,16796
50099117,TACOMBI,9292733346,METROPOLITAN AVENUE,242,58,8825
41396664,STAND 331,9172843260,EAST  161 STREET,1,2,20988
50102932,TABLE 87 GOWANUS NYC LLC,9177489102,3 AVENUE,850,58,3728
50035739,BEC,2126338020,8TH AVE,148,2,12832
50073372,PINO'S PIZZA AND GRILL,7189669750,BATH AVENUE,2025,63,957
50086796,CAFE (FLYING BUFFALO),2125783393,QUEENS PLZ N,2701,2,14608
40602866,STARBUCKS,2127692296,COLUMBUS AVENUE,444,13,19342
50100821,CAFE NALA,3477729487,SENECA AVENUE,709,2,7227
50088639,SIZZLING REPUBLIC,7188061054,QUEENS BLVD,8906,4,11976
50087656,L'AVENUE AT SAKS,2129404920,5 AVENUE,611,33,16156
41182565,DUNKIN',7183700082,RICHMOND AVENUE,2341,27,679
50013910,ERV'S,7153705569,BEEKMAN PLACE,2122,2,3761
41536786,TUFFET,7183887434,GRAHAM AVENUE,286,2,8327
50001564,WAVE HILL,7185493200,WEST  252 STREET,675,2,23004
50002432,WORLD BEAN,6464775291,JFK INTERNATIONAL AIRPORT,"",2,23056
41360078,ROMANCE BAR AND RESTAURANT,7188164844,VAN PELT AVENUE,163,51,2264
50086378,SANTA FE VERACRUZANO,3477991178,7 AVENUE,62,53,4713
50081426,HAPPY  GARDEN,7186023800,WILSON AVENUE,188,19,6865
40634891,ARLENE'S GROCERY,2123581633,STANTON STREET,95,2,9940
50078202,Kay's Party Hall,3478634540,GUY R BREWER BLVD,12213,16,5063
50093225,AZIZA CAFE II,3473125346,CONEY ISLAND AVENUE,2013,54,1207
50093601,REN WEN NOODLE FACTORY,3473422230,QUEENS BLVD,10750,4,9974
41679882,GREEN OLIVE PIZZA,7189622365,UNION TPKE,27111,62,14855
50098344,CAFE NUBE,3478069664,4 AVENUE,940,13,3565
50098189,AUNT JAKE'S,6468580470,MULBERRY STREET,133,46,9397
50068621,STARBUCKS COFFEE # 49196,9175799415,HORACE HARDING EXPY,22104,13,14306
50008092,STARBUCKS,2129562795,5TH AVE,666,13,16745
50040867,MCDONALD'S,2125866676,8 AVENUE,946,37,18001
40581692,MAZ MEZCAL,2124721599,EAST   86 STREET,316,53,19012
50038346,CROWN GRILL AND SALAD,7183845900,GRAND STREET,802,17,8305
41710099,INDIGO MURPHY'S,7189211013,FORT HAMILTON PARKWAY,7102,2,2032
50076215,BERGEN BAGELS,7184695700,FLATBUSH AVENUE,557,2,3786
50057276,ROTH BAR,2127903900,W 22ND ST,548,2,14040
50102465,LA QUINTA INNS AND SUITES,2127219770,WEST   71 STREET,31,2,18909
50074378,HONG KONG KITCHEN,7186527803,ALLERTON AVENUE,649,19,22393
50063161,BEYOND SUSHI,2125640869,WEST   37 STREET,134,82,14949
50082483,PARIS BAGUETTE,7184580260,NORTHERN BLVD,8816,7,15729
50090430,PALMETTO,7185766500,KNICKERBOCKER AVENUE,309,2,7085
41395424,CITI FIELD STAND 431,7185958100,126TH & ROOSEVELT AVENUE,000,2,15485
50068017,SEVEN,7183993320,NOSTRAND AVENUE,470,2,5468
41320401,EL MANANTIAL BAKERY,2127950045,SAINT NICHOLAS AVENUE,1220,7,21511
50003183,INWOOD GOURMET,6466492627,COOPER STREET,95,36,22526
50099025,VEGGIE LIN GARDEN,9178598887,BROADWAY,48-14,19,15667
50053331,KFC,7184472822,FOREST AVENUE,1453,17,1861
41012973,MAMA'S PIZZERIA,2125319797,AMSTERDAM AVENUE,941,63,19970
50098859,CABANA RESTAURANT,7189758669,MCDONALD AVENUE,1836,46,1194
50090888,PRESTO PIZZA,7184484848,CASTLETON AVENUE,853,63,2447
41370420,DUNKIN',7186671563,HYLAN BOULEVARD,1300,27,796
50103982,MADAME BONTE,3473873747,2 AVENUE,1834,58,19334
50002841,DUNKIN',6468613138,BEAVER STREET,33,27,7494
50104825,WENDY'S,9173282791,MAIN TERMINAL,1,58,15024
41532729,LA BAGEL DELIGHT,7186252235,FRONT STREET,104,6,7195
50100671,SONG BO YUAN,2122192228,ELDRIDGE STREET,36,19,8925
50071084,GRAND REPUBLIC,7183603639,GREENPOINT AVENUE,19,2,11259
50101758,CUZZIN JOE'S PIZZA,7183519333,MIDLAND AVENUE,572,62,249
50058708,WAH YUNG,7184981022,ROCKAWAY AVENUE,648,19,3973
40368022,GRIZZLY GROUNDS,7182205069,SOUTHERN BOULEVARD,2300,13,21816
41330089,NEW HUNAN WOK,7187140061,86 STREET,1974,19,1086
41087509,PS 450,2125327474,PARK AVENUE SOUTH,450,2,13428
50090124,LIU JI FOOD COURT,6468988884,KISSENA BLVD,4141,19,16138
50062991,110 KENNEDY FRIED CHICKEN,3474007607,VICTORY BOULEVARD,110,17,2677
50062667,RED MANGO #0484,3474084197,SPRINGFIELD BLVD,6115,41,14237
50057373,NO.1 KITCHEN,7183997611,WASHINGTON AVENUE,770,19,4641
50105213,FITRITION,6462830401,ASTORIA BLVD,2803,58,18494
50048240,"DUNKIN', BASKIN ROBBINS",9178863304,JAMAICA AVENUE,43,27,4939
50101399,FISH MARKET RESTAURANT ELOMDA,9179718717,28 AVENUE,33-10,58,18219
50095406,DUNKIN/UNIVERSITY HALL,7043285090,EAST   14 STREET,110,58,11901
41063983,BETEL PARTY SUPPLY BAKERY,2129428200,SHERMAN AVENUE,74,7,22320
40724205,MCDONALD'S,7184109150,EAST  170 STREET,101,37,21390
50095010,EDIE JO'S,9142293300,FLATBUSH AVENUE,630,2,3707
41549885,GOOD TASTE CHINESE RESTAURANT,7185472679,BOSTON ROAD,3416,19,22666
50039988,TATAKI SUSHI RESTAURANT,2129650975,LISPENARD STREET,3,47,9764
50063594,MI ESTRELLA NY BAKERY,7186289250,WYCKOFF AVENUE,268,7,6944
50103488,BURGERIM,9174405842,FLATBUSH AVENUE,1060,58,3153
50072128,DUNKIN',3475070354,30TH AVE,2522,27,18261
40920440,DOS CAMINOS,2122941000,PARK AVENUE SOUTH,373,53,12943
50094962,NOLITA PIZZA,6467564141,2 AVENUE,128,62,11006
41589635,PRODUCERS LOUNGE,2123154743,WEST   44 STREET,358,2,16397
50002504,CASELLA BAGEL COFFEE SHOP,7185225641,WILLOUGHBY STREET,66,2,6313
41567044,EVELYN'S KITCHEN,6464767906,1 AVENUE,2317,2,19854
50061027,MILLIE PEARTREE FISH FRY & SOUL FOOD,7185625104,GRAND CONCOURSE,2558,72,22323
50103626,CHENNEY;S KITCHEN,2127979477,CEDAR STREET,32,58,7714
50060266,ETSY,7188557955,ADAMS STREET,117,2,7003
41628443,KFC,7185259608,FRANCIS LEWIS BOULEVARD,11705,17,6652
50008154,PYE BOAT NOODLE,7186852329,BROADWAY,3513,80,16701
50080317,DESY'S CLAM BAR RESTAURANT CORP.,3475990267,GRAND STREET,672,71,8261
50088091,LULIANO'S WOODFIRED PIZZA & TRATTORIA,7184396993,3 AVENUE,7902,46,2050
41249648,TOMI JAZZ,6464971254,EAST   53 STREET,239,47,15971
50104081,INC,8185717236,10 AVENUE,370,58,15036
50099994,SUGAR STORY,3472071770,41ST AVE,2301,58,15067
50068912,ROEY'S,6468641200,PERRY STREET,1,46,12099
50091806,INES CAFE,2127966303,EAST   74 STREET,419,2,18326
50074009,PRINCE TEA HOUSE,9173651912,21 AVENUE,8510,13,1032
41270498,STARBUCKS,2126907835,WEST  145 STREET,301,13,20725
41720417,NUTRICION SALUD Y VIDA,3475951953,MELROSE AVENUE,650,58,20578
50099977,CASA TOSCANA,7186078306,WEST   42 STREET,42,68,15276
50097923,F & F PIZZERIA,7184030033,COURT STREET,459,46,4898
41081943,SUBWAY,2122394212,PENN PLAZA,1,68,14719
50087201,NO. 1 CHINESE RESTAURANT,7187699750,AVENUE U,2319,19,912
50103456,"",7183499061,WEST   36 STREET,58,58,14630
50095289,WOOPS! BAKERY,7185766722,NORMAN AVENUE,120,7,10564
50062554,LA CASA DEL POLLO AND PIZZA,2127955500,BROADWAY,4231,76,21777
41351354,TXIKITO,2122424730,9 AVENUE,240,76,13966
41567407,AMC THEATRES,2123982597,WEST   42 STREET,234,2,15861
40948382,NEW COUNTRY HOUSE,7187838652,FULTON STREET,887,2,5564
41541676,SKY ICE,7182300910,5 AVENUE,63,80,5276
50067221,TACODUMBO (IN THE PENNSY FOOD HALL),9178540764,PENN PLZ,2,53,14501
50092689,CROWN PALACE,7188767888,FOREST AVENUE,1267,19,1980
50018857,GYRO WORLD,7183664976,FRESH POND RD,6657,36,7735
41383227,LA NAZIONALE SOCCER CLUB,7184979069,MYRTLE AVENUE,8013,46,7264
50086801,DIG INN,6469053166,LEXINGTON AVENUE,709,67,16926
41616574,THE TIPPLER,2122060000,9 AVENUE,75,3,12838
41519681,FIGURA SALUDABLE,3472658927,173 STREET,9208,13,7792
50103392,CALIENTE’S,7186370597,CITY ISLAND AVENUE,414,58,21801
50101341,LILY RESTAURANT,7182354485,SUTTER AVENUE,1269,19,4484
50045361,LITTLE CAESARS,3472591240,EAST   98 STREET,190,62,3893
50096475,HUNGRY GHOST 2,2022706688,HIGH LINE PK WEST 22ND ST,NKA,58,23056
50080834,BLUE PARK KITCHEN,6469219909,PINE STREET,70,2,7634
50096071,VIVI BUBBLE TEA,9172617169,LEXINGTON AVE,50,13,12635
50101166,UYGHUR APANDI FOOD,9174762612,MAIN ST,3711,19,16956
50006265,LUNG HWA,7183592624,164 STREET,36-07,19,17266
50071346,THE ASTORIAN,7189300071,31 STREET,28-50,2,18188
50083188,ROCKEFELLER UNIVERSITY - EMPLOYEE DINING,2123277890,YORK AVENUE,1252,2,17550
50044430,JOJO PIZZA #2,3478627699,EAST  180 STREET,906,62,21576
50034871,HO'BRAH A TACO JOINT,7184428226,FOREST AVENUE,412,53,2182
50095860,THE TIMES EATERY,6463867787,8 AVENUE,680,2,16155
50001930,MAC JUICE,2122722200,PARK AVENUE,277,49,15564
